STUDY_ID	SAMPLE_ID	B2M
brca_tcga_pan_can_atlas_2018	TCGA-A2-A25D-01	2.6152
brca_tcga_pan_can_atlas_2018	TCGA-A2-A25E-01	-1.4058
brca_tcga_pan_can_atlas_2018	TCGA-A2-A25F-01	3.5715
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3KC-01	-0.9026
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3KD-01	-2.3393
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3XS-01	-0.941
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3XT-01	2.0426
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3XU-01	-3.3521
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3XV-01	-1.2013
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3XW-01	0.7003
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3XX-01	-0.6404
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3XY-01	0.8807
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3XZ-01	0.4422
brca_tcga_pan_can_atlas_2018	TCGA-A2-A3Y0-01	0.4129
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4RW-01	-1.2752
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4RX-01	-0.5947
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4RY-01	-1.1152
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4S0-01	0.7091
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4S1-01	3.1659
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4S2-01	1.7108
brca_tcga_pan_can_atlas_2018	TCGA-A2-A4S3-01	-0.6913
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CD-01	-0.8124
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CE-01	0.9395
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CG-01	1.4028
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CH-01	-0.2743
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0CJ-01	-0.8213
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0D9-01	-3.1525
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0DA-01	-0.7485
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0DB-01	-0.4431
brca_tcga_pan_can_atlas_2018	TCGA-A7-A0DC-01	-5.8768
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13D-01	-0.6226
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13E-01	-1.4792
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13F-01	-1.279
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13G-01	-1.6691
brca_tcga_pan_can_atlas_2018	TCGA-A7-A13H-01	0.6895
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26E-01	-1.3096
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26F-01	1.5265
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26G-01	0.7681
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26H-01	0.6838
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26I-01	0.1247
brca_tcga_pan_can_atlas_2018	TCGA-A7-A26J-01	0.1715
brca_tcga_pan_can_atlas_2018	TCGA-A7-A2KD-01	0.32
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3IY-01	1.5611
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3IZ-01	-2.8924
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3J0-01	0.9637
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3J1-01	0.7345
brca_tcga_pan_can_atlas_2018	TCGA-A7-A3RF-01	-0.9101
brca_tcga_pan_can_atlas_2018	TCGA-A7-A425-01	-1.7375
brca_tcga_pan_can_atlas_2018	TCGA-A7-A426-01	-1.021
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SA-01	0.5914
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SB-01	-2.1084
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SC-01	-0.5233
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SD-01	1.9979
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SE-01	-0.7877
brca_tcga_pan_can_atlas_2018	TCGA-A7-A4SF-01	-1.177
brca_tcga_pan_can_atlas_2018	TCGA-A7-A56D-01	1.6552
brca_tcga_pan_can_atlas_2018	TCGA-A7-A5ZV-01	-1.1397
brca_tcga_pan_can_atlas_2018	TCGA-A7-A5ZW-01	0.7074
brca_tcga_pan_can_atlas_2018	TCGA-A7-A5ZX-01	-1.5959
brca_tcga_pan_can_atlas_2018	TCGA-A7-A6VV-01	-0.3556
brca_tcga_pan_can_atlas_2018	TCGA-A7-A6VW-01	0.7352
brca_tcga_pan_can_atlas_2018	TCGA-A7-A6VX-01	0.5592
brca_tcga_pan_can_atlas_2018	TCGA-A7-A6VY-01	1.5233
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06N-01	-1.0299
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06O-01	-0.3817
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06P-01	-1.2356
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06Q-01	-2.4709
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06R-01	1.597
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06T-01	1.0351
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06U-01	1.471
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06X-01	0.9382
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06Y-01	-0.7189
brca_tcga_pan_can_atlas_2018	TCGA-A8-A06Z-01	-0.9573
brca_tcga_pan_can_atlas_2018	TCGA-A8-A075-01	0.5192
brca_tcga_pan_can_atlas_2018	TCGA-A8-A076-01	0.1794
brca_tcga_pan_can_atlas_2018	TCGA-A8-A079-01	-1.6881
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07B-01	-0.9722
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07C-01	-0.7442
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07E-01	-0.6322
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07F-01	-0.5573
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07G-01	0.6431
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07I-01	2.1317
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07J-01	1.3171
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07L-01	-2.4112
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07O-01	-0.695
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07P-01	-0.7234
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07R-01	-0.1235
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07S-01	-0.1051
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07U-01	3.2411
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07W-01	-0.7144
brca_tcga_pan_can_atlas_2018	TCGA-A8-A07Z-01	2.0603
brca_tcga_pan_can_atlas_2018	TCGA-A8-A081-01	0.9665
brca_tcga_pan_can_atlas_2018	TCGA-A8-A082-01	-0.1645
brca_tcga_pan_can_atlas_2018	TCGA-A8-A083-01	-0.1427
brca_tcga_pan_can_atlas_2018	TCGA-A8-A085-01	-2.908
brca_tcga_pan_can_atlas_2018	TCGA-A8-A086-01	-0.6745
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08A-01	-0.1619
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08B-01	1.4529
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08C-01	-0.7471
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08G-01	0.1498
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08H-01	1.9047
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08I-01	3.1996
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08J-01	1.5737
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08L-01	-0.9562
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08O-01	-2.3469
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08P-01	1.5341
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08R-01	0.7384
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08T-01	-1.4239
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08X-01	1.3481
brca_tcga_pan_can_atlas_2018	TCGA-A8-A08Z-01	0.0455
brca_tcga_pan_can_atlas_2018	TCGA-A8-A090-01	0.9852
brca_tcga_pan_can_atlas_2018	TCGA-A8-A091-01	-2.5682
brca_tcga_pan_can_atlas_2018	TCGA-A8-A092-01	-0.8584
brca_tcga_pan_can_atlas_2018	TCGA-A8-A093-01	-2.2776
brca_tcga_pan_can_atlas_2018	TCGA-A8-A094-01	1.7371
brca_tcga_pan_can_atlas_2018	TCGA-A8-A095-01	-0.9596
brca_tcga_pan_can_atlas_2018	TCGA-A8-A096-01	2.3951
brca_tcga_pan_can_atlas_2018	TCGA-A8-A097-01	1.1561
brca_tcga_pan_can_atlas_2018	TCGA-A8-A099-01	-0.7893
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09A-01	-0.5991
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09B-01	-2.1086
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09C-01	-2.5454
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09D-01	0.2841
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09G-01	1.0921
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09I-01	2.2718
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09M-01	1.1969
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09N-01	-0.9791
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09Q-01	0.0542
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09R-01	1.8239
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09T-01	-0.4422
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09V-01	-2.365
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09W-01	-0.1846
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09X-01	0.823
brca_tcga_pan_can_atlas_2018	TCGA-A8-A09Z-01	3.9331
brca_tcga_pan_can_atlas_2018	TCGA-A8-A0A1-01	1.6513
brca_tcga_pan_can_atlas_2018	TCGA-A8-A0A2-01	-0.7876
brca_tcga_pan_can_atlas_2018	TCGA-A8-A0A4-01	-0.818
brca_tcga_pan_can_atlas_2018	TCGA-A8-A0A6-01	4.6192
brca_tcga_pan_can_atlas_2018	TCGA-A8-A0A7-01	3.1348
brca_tcga_pan_can_atlas_2018	TCGA-A8-A0A9-01	-0.4091
brca_tcga_pan_can_atlas_2018	TCGA-A8-A0AB-01	-4.3637
brca_tcga_pan_can_atlas_2018	TCGA-A8-A0AD-01	-0.418
brca_tcga_pan_can_atlas_2018	TCGA-AC-A23C-01	1.3769
brca_tcga_pan_can_atlas_2018	TCGA-AC-A23E-01	-0.3472
brca_tcga_pan_can_atlas_2018	TCGA-AC-A23G-01	-0.1186
brca_tcga_pan_can_atlas_2018	TCGA-AC-A23H-01	-2.1437
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2B8-01	0.268
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2BK-01	-3.9204
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2BM-01	0.5089
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2FB-01	1.9671
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2FE-01	1.4014
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2FF-01	0.7452
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2FG-01	-1.3291
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2FK-01	-0.6459
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2FM-01	-3.1958
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2FO-01	0.759
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2QH-01	0.1322
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2QI-01	0.0526
brca_tcga_pan_can_atlas_2018	TCGA-AC-A2QJ-01	0.5416
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3BB-01	0.9774
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3EH-01	-2.4121
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3HN-01	0.1206
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3OD-01	1.1581
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3QP-01	-0.2936
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3QQ-01	-0.7563
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3TM-01	-0.8751
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3TN-01	-1.7889
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3W5-01	0.9138
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3W6-01	0.7302
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3W7-01	-1.6498
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3YI-01	-1.0566
brca_tcga_pan_can_atlas_2018	TCGA-AC-A3YJ-01	1.027
brca_tcga_pan_can_atlas_2018	TCGA-AC-A4ZE-01	-2.2469
brca_tcga_pan_can_atlas_2018	TCGA-AC-A5EH-01	0.8238
brca_tcga_pan_can_atlas_2018	TCGA-AC-A5EI-01	NP
brca_tcga_pan_can_atlas_2018	TCGA-AC-A5XS-01	1.618
brca_tcga_pan_can_atlas_2018	TCGA-AC-A5XU-01	0.3911
brca_tcga_pan_can_atlas_2018	TCGA-AC-A62V-01	-1.5879
brca_tcga_pan_can_atlas_2018	TCGA-AC-A62X-01	0.0856
brca_tcga_pan_can_atlas_2018	TCGA-AC-A62Y-01	1.2376
brca_tcga_pan_can_atlas_2018	TCGA-AC-A6IV-01	0.7174
brca_tcga_pan_can_atlas_2018	TCGA-AC-A6IW-01	1.7941
brca_tcga_pan_can_atlas_2018	TCGA-AC-A6IX-01	0.4078
brca_tcga_pan_can_atlas_2018	TCGA-AC-A6NO-01	-3.0353
brca_tcga_pan_can_atlas_2018	TCGA-AC-A7VB-01	-1.4299
brca_tcga_pan_can_atlas_2018	TCGA-AC-A7VC-01	-0.6659
brca_tcga_pan_can_atlas_2018	TCGA-AC-A8OP-01	-1.7316
brca_tcga_pan_can_atlas_2018	TCGA-AC-A8OQ-01	0.7992
brca_tcga_pan_can_atlas_2018	TCGA-AC-A8OR-01	-1.476
brca_tcga_pan_can_atlas_2018	TCGA-AC-A8OS-01	0.2142
brca_tcga_pan_can_atlas_2018	TCGA-AN-A03X-01	1.1954
brca_tcga_pan_can_atlas_2018	TCGA-AN-A03Y-01	-1.3708
brca_tcga_pan_can_atlas_2018	TCGA-AN-A041-01	-0.7016
brca_tcga_pan_can_atlas_2018	TCGA-AN-A046-01	2.1134
brca_tcga_pan_can_atlas_2018	TCGA-AN-A049-01	-0.0136
brca_tcga_pan_can_atlas_2018	TCGA-AN-A04A-01	0.2264
brca_tcga_pan_can_atlas_2018	TCGA-AN-A04C-01	-1.5461
brca_tcga_pan_can_atlas_2018	TCGA-AN-A04D-01	-4.0184
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0AJ-01	1.0952
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0AK-01	-1.6162
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0AL-01	2.1925
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0AM-01	1.0589
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0AR-01	-3.751
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0AS-01	-0.2964
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0AT-01	-1.3597
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FD-01	0.6529
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FF-01	1.4367
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FJ-01	-1.2659
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FK-01	-1.2229
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FL-01	0.7784
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FN-01	2.2012
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FS-01	-1.0251
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FT-01	-0.464
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FV-01	-0.2135
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FW-01	-1.2747
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FX-01	-1.9164
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FY-01	-1.4009
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0FZ-01	-1.9857
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0G0-01	-1.222
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XL-01	-1.4049
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XN-01	1.0836
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XO-01	-0.9458
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XP-01	1.7174
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XR-01	1.4905
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XS-01	0.1113
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XT-01	-0.8821
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XU-01	1.5029
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XV-01	1.3777
brca_tcga_pan_can_atlas_2018	TCGA-AN-A0XW-01	2.3472
brca_tcga_pan_can_atlas_2018	TCGA-AO-A03L-01	-0.0338
brca_tcga_pan_can_atlas_2018	TCGA-AO-A03M-01	1.2182
brca_tcga_pan_can_atlas_2018	TCGA-AO-A03N-01	0.0739
brca_tcga_pan_can_atlas_2018	TCGA-AO-A03O-01	1.8129
brca_tcga_pan_can_atlas_2018	TCGA-AO-A03P-01	0.8894
brca_tcga_pan_can_atlas_2018	TCGA-AO-A03R-01	0.8736
brca_tcga_pan_can_atlas_2018	TCGA-AO-A03T-01	1.461
brca_tcga_pan_can_atlas_2018	TCGA-AO-A03U-01	1.2369
brca_tcga_pan_can_atlas_2018	TCGA-AO-A03V-01	-1.3314
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0J2-01	1.0255
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0J3-01	-0.9533
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0J4-01	1.4326
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0J5-01	-0.9581
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0J6-01	0.4796
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0J7-01	-3.0412
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0J8-01	1.4772
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0J9-01	0.9516
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JA-01	-0.1336
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JB-01	-1.8127
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JC-01	3.196
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JD-01	0.4097
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JE-01	2.603
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JF-01	0.2701
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JG-01	0.6265
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JI-01	-2.0351
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JJ-01	1.688
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JL-01	-0.9437
brca_tcga_pan_can_atlas_2018	TCGA-AO-A0JM-01	1.3316
brca_tcga_pan_can_atlas_2018	TCGA-AO-A124-01	-1.9097
brca_tcga_pan_can_atlas_2018	TCGA-AO-A125-01	-1.4596
brca_tcga_pan_can_atlas_2018	TCGA-AO-A126-01	-0.4026
brca_tcga_pan_can_atlas_2018	TCGA-AO-A128-01	2.6411
brca_tcga_pan_can_atlas_2018	TCGA-AO-A129-01	-0.3883
brca_tcga_pan_can_atlas_2018	TCGA-AO-A12A-01	0.611
brca_tcga_pan_can_atlas_2018	TCGA-AO-A12B-01	1.5171
brca_tcga_pan_can_atlas_2018	TCGA-AO-A12D-01	2.3385
brca_tcga_pan_can_atlas_2018	TCGA-AO-A12E-01	-0.1453
brca_tcga_pan_can_atlas_2018	TCGA-AO-A12F-01	-2.5456
brca_tcga_pan_can_atlas_2018	TCGA-AO-A12G-01	-1.0124
brca_tcga_pan_can_atlas_2018	TCGA-AO-A12H-01	0.0167
brca_tcga_pan_can_atlas_2018	TCGA-AO-A1KO-01	-0.8417
brca_tcga_pan_can_atlas_2018	TCGA-AO-A1KP-01	-1.3673
brca_tcga_pan_can_atlas_2018	TCGA-AO-A1KQ-01	0.1419
brca_tcga_pan_can_atlas_2018	TCGA-AO-A1KR-01	-0.9777
brca_tcga_pan_can_atlas_2018	TCGA-AO-A1KS-01	-0.5319
brca_tcga_pan_can_atlas_2018	TCGA-AO-A1KT-01	-0.1454
brca_tcga_pan_can_atlas_2018	TCGA-AQ-A04H-01	-2.6999
brca_tcga_pan_can_atlas_2018	TCGA-AQ-A04J-01	0.58
brca_tcga_pan_can_atlas_2018	TCGA-AQ-A04L-01	-0.3031
brca_tcga_pan_can_atlas_2018	TCGA-AQ-A0Y5-01	-0.4053
brca_tcga_pan_can_atlas_2018	TCGA-AQ-A1H2-01	1.0371
brca_tcga_pan_can_atlas_2018	TCGA-AQ-A1H3-01	-0.175
brca_tcga_pan_can_atlas_2018	TCGA-AQ-A54N-01	-1.1865
brca_tcga_pan_can_atlas_2018	TCGA-AQ-A54O-01	-0.2327
brca_tcga_pan_can_atlas_2018	TCGA-AQ-A7U7-01	2.4844
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TP-01	-3.9601
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TQ-01	1.0268
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TR-01	-3.4035
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TS-01	-0.0547
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TT-01	2.2308
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TU-01	1.167
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TV-01	1.1589
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TW-01	0.3869
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TX-01	0.9185
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TY-01	-2.9175
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0TZ-01	-2.8762
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0U0-01	3.6174
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0U1-01	0.3735
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0U2-01	-0.2229
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0U3-01	-0.3811
brca_tcga_pan_can_atlas_2018	TCGA-AR-A0U4-01	0.8084
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AH-01	-3.7883
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AI-01	1.1983
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AJ-01	1.9215
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AK-01	0.9139
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AL-01	-1.2883
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AM-01	-0.5059
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AN-01	0.1017
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AO-01	2.7672
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AP-01	1.1278
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AQ-01	2.4896
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AR-01	1.5987
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AS-01	-1.3713
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AT-01	1.5513
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AU-01	-0.8939
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AV-01	-0.8654
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AW-01	2.9171
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AX-01	2.5154
brca_tcga_pan_can_atlas_2018	TCGA-AR-A1AY-01	-1.6002
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24H-01	-0.0836
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24K-01	-2.434
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24L-01	-0.2536
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24M-01	-0.4222
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24N-01	1.8262
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24O-01	0.5177
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24P-01	-0.0403
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24Q-01	-0.0466
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24R-01	0.5611
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24S-01	0.8022
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24T-01	0.3518
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24U-01	1.6048
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24V-01	1.6383
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24W-01	-1.0333
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24X-01	-1.5109
brca_tcga_pan_can_atlas_2018	TCGA-AR-A24Z-01	0.4181
brca_tcga_pan_can_atlas_2018	TCGA-AR-A250-01	1.2938
brca_tcga_pan_can_atlas_2018	TCGA-AR-A251-01	-1.6616
brca_tcga_pan_can_atlas_2018	TCGA-AR-A252-01	2.6073
brca_tcga_pan_can_atlas_2018	TCGA-AR-A254-01	1.7515
brca_tcga_pan_can_atlas_2018	TCGA-AR-A255-01	1.2768
brca_tcga_pan_can_atlas_2018	TCGA-AR-A256-01	-0.462
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LE-01	-0.6526
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LH-01	2.0125
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LJ-01	0.7796
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LK-01	-1.5228
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LM-01	-1.0723
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LN-01	-0.2314
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LO-01	0.0452
brca_tcga_pan_can_atlas_2018	TCGA-AR-A2LQ-01	-0.9375
brca_tcga_pan_can_atlas_2018	TCGA-AR-A5QM-01	-0.1832
brca_tcga_pan_can_atlas_2018	TCGA-AR-A5QN-01	1.5735
brca_tcga_pan_can_atlas_2018	TCGA-AR-A5QP-01	-0.55
brca_tcga_pan_can_atlas_2018	TCGA-AR-A5QQ-01	2.5147
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I1-01	-1.1038
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I2-01	2.3335
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I5-01	-1.5101
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I6-01	-1.8797
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I8-01	-3.417
brca_tcga_pan_can_atlas_2018	TCGA-B6-A0I9-01	1.345
